record_id,date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue,date_hour,service_period,weekend_label,high_revenue_label
3126,2024-05-09,13:00:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,103,Emily,13,Thursday,5,May,3,False,False,2024-05-09 13:00:00,Lunch,Weekday,Other record
3127,2024-08-04,19:45:00,Mashed Potatoes,Side,4.0,7,28.0,Credit Card,Dine-In,104,Carlos,19,Sunday,8,August,6,True,False,2024-08-04 19:00:00,Dinner,Weekend,Other record
3128,2024-03-13,13:00:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,104,Carlos,13,Wednesday,3,March,2,False,False,2024-03-13 13:00:00,Lunch,Weekday,Other record
3129,2024-09-01,13:30:00,Grilled Asparagus,Side,2.0,8,16.0,Cash,Dine-In,101,Sarah,13,Sunday,9,September,6,True,False,2024-09-01 13:00:00,Lunch,Weekend,Other record
3130,2024-11-07,11:30:00,Caesar Salad,Appetizer,2.0,10,20.0,Mobile Payment,Delivery,103,Emily,11,Thursday,11,November,3,False,False,2024-11-07 11:00:00,Lunch,Weekday,Other record
3131,2024-08-13,11:30:00,Old Fashioned,Beverage,3.0,12,36.0,Credit Card,Takeaway,103,Emily,11,Tuesday,8,August,1,False,False,2024-08-13 11:00:00,Lunch,Weekday,Other record
3132,2024-10-04,15:30:00,Mashed Potatoes,Side,8.0,7,56.0,Cash,Delivery,104,Carlos,15,Friday,10,October,4,False,False,2024-10-04 15:00:00,Lunch,Weekday,Other record
3133,2024-06-16,13:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Cash,Takeaway,101,Sarah,13,Sunday,6,June,6,True,False,2024-06-16 13:00:00,Lunch,Weekend,Other record
3134,2024-09-07,12:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Takeaway,102,Jake,12,Saturday,9,September,5,True,False,2024-09-07 12:00:00,Lunch,Weekend,Other record
3135,2024-02-22,13:00:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,102,Jake,13,Thursday,2,February,3,False,True,2024-02-22 13:00:00,Lunch,Weekday,High-value record
3136,2024-02-16,12:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Mobile Payment,Takeaway,104,Carlos,12,Friday,2,February,4,False,False,2024-02-16 12:00:00,Lunch,Weekday,Other record
3137,2024-03-21,17:30:00,Cabernet Sauvignon,Beverage,10.0,16,160.0,Mobile Payment,Dine-In,105,Nina,17,Thursday,3,March,3,False,True,2024-03-21 17:00:00,Dinner,Weekday,High-value record
3138,2024-06-26,19:30:00,Truffle Fries,Side,6.0,8,48.0,Mobile Payment,Takeaway,102,Jake,19,Wednesday,6,June,2,False,False,2024-06-26 19:00:00,Dinner,Weekday,Other record
3139,2024-04-02,20:30:00,New York Strip,Entree,5.0,38,190.0,Cash,Delivery,103,Emily,20,Tuesday,4,April,1,False,True,2024-04-02 20:00:00,Dinner,Weekday,High-value record
3140,2024-02-21,17:00:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Credit Card,Takeaway,105,Nina,17,Wednesday,2,February,2,False,True,2024-02-21 17:00:00,Dinner,Weekday,High-value record
3141,2024-02-13,18:00:00,Ribeye Steak,Entree,7.0,35,245.0,Cash,Delivery,101,Sarah,18,Tuesday,2,February,1,False,True,2024-02-13 18:00:00,Dinner,Weekday,High-value record
3142,2024-07-04,15:00:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Credit Card,Takeaway,103,Emily,15,Thursday,7,July,3,False,False,2024-07-04 15:00:00,Lunch,Weekday,Other record
3143,2024-08-29,14:30:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Dine-In,103,Emily,14,Thursday,8,August,3,False,False,2024-08-29 14:00:00,Lunch,Weekday,Other record
3144,2024-08-12,19:30:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Takeaway,105,Nina,19,Monday,8,August,0,False,True,2024-08-12 19:00:00,Dinner,Weekday,High-value record
3145,2024-06-02,22:45:00,Caesar Salad,Appetizer,6.0,10,60.0,Credit Card,Delivery,102,Jake,22,Sunday,6,June,6,True,False,2024-06-02 22:00:00,Dinner,Weekend,Other record
3146,2024-01-19,16:15:00,Old Fashioned,Beverage,6.0,12,72.0,Mobile Payment,Dine-In,102,Jake,16,Friday,1,January,4,False,True,2024-01-19 16:00:00,Lunch,Weekday,High-value record
3147,2024-04-09,12:15:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Delivery,102,Jake,12,Tuesday,4,April,1,False,False,2024-04-09 12:00:00,Lunch,Weekday,Other record
3148,2024-05-02,21:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Takeaway,105,Nina,21,Thursday,5,May,3,False,False,2024-05-02 21:00:00,Dinner,Weekday,Other record
3149,2024-09-30,13:00:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Delivery,104,Carlos,13,Monday,9,September,0,False,False,2024-09-30 13:00:00,Lunch,Weekday,Other record
3150,2024-04-10,11:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Takeaway,101,Sarah,11,Wednesday,4,April,2,False,True,2024-04-10 11:00:00,Lunch,Weekday,High-value record
3151,2024-06-09,13:00:00,Old Fashioned,Beverage,3.0,12,36.0,Credit Card,Takeaway,102,Jake,13,Sunday,6,June,6,True,False,2024-06-09 13:00:00,Lunch,Weekend,Other record
3152,2024-06-16,22:15:00,Old Fashioned,Beverage,9.0,12,108.0,Cash,Dine-In,105,Nina,22,Sunday,6,June,6,True,True,2024-06-16 22:00:00,Dinner,Weekend,High-value record
3153,2024-10-16,12:30:00,Grilled Asparagus,Side,3.0,8,24.0,Cash,Takeaway,103,Emily,12,Wednesday,10,October,2,False,False,2024-10-16 12:00:00,Lunch,Weekday,Other record
3154,2024-07-14,18:00:00,Truffle Fries,Side,8.0,8,64.0,Credit Card,Delivery,104,Carlos,18,Sunday,7,July,6,True,True,2024-07-14 18:00:00,Dinner,Weekend,High-value record
3155,2024-03-24,20:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Dine-In,102,Jake,20,Sunday,3,March,6,True,False,2024-03-24 20:00:00,Dinner,Weekend,Other record
3156,2024-07-21,13:30:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Takeaway,101,Sarah,13,Sunday,7,July,6,True,False,2024-07-21 13:00:00,Lunch,Weekend,Other record
3157,2024-11-08,20:00:00,Truffle Fries,Side,2.0,8,16.0,Cash,Dine-In,105,Nina,20,Friday,11,November,4,False,False,2024-11-08 20:00:00,Dinner,Weekday,Other record
3158,2024-10-31,19:30:00,Old Fashioned,Beverage,4.0,12,48.0,Mobile Payment,Dine-In,105,Nina,19,Thursday,10,October,3,False,False,2024-10-31 19:00:00,Dinner,Weekday,Other record
3159,2024-04-29,21:30:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Dine-In,105,Nina,21,Monday,4,April,0,False,True,2024-04-29 21:00:00,Dinner,Weekday,High-value record
3160,2024-10-31,17:30:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Takeaway,104,Carlos,17,Thursday,10,October,3,False,False,2024-10-31 17:00:00,Dinner,Weekday,Other record
3161,2024-05-21,22:30:00,Chocolate Lava Cake,Dessert,12.0,9,108.0,Mobile Payment,Takeaway,105,Nina,22,Tuesday,5,May,1,False,True,2024-05-21 22:00:00,Dinner,Weekday,High-value record
3162,2024-07-08,18:15:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Credit Card,Takeaway,105,Nina,18,Monday,7,July,0,False,True,2024-07-08 18:00:00,Dinner,Weekday,High-value record
3163,2024-06-27,19:15:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Dine-In,102,Jake,19,Thursday,6,June,3,False,False,2024-06-27 19:00:00,Dinner,Weekday,Other record
3164,2024-03-14,12:45:00,Truffle Fries,Side,5.0,8,40.0,Credit Card,Delivery,105,Nina,12,Thursday,3,March,3,False,False,2024-03-14 12:00:00,Lunch,Weekday,Other record
3165,2024-11-07,21:00:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Delivery,102,Jake,21,Thursday,11,November,3,False,True,2024-11-07 21:00:00,Dinner,Weekday,High-value record
3166,2024-11-23,20:45:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Takeaway,105,Nina,20,Saturday,11,November,5,True,True,2024-11-23 20:00:00,Dinner,Weekend,High-value record
3167,2024-09-27,15:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Dine-In,104,Carlos,15,Friday,9,September,4,False,False,2024-09-27 15:00:00,Lunch,Weekday,Other record
3168,2024-09-11,13:45:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Cash,Dine-In,102,Jake,13,Wednesday,9,September,2,False,False,2024-09-11 13:00:00,Lunch,Weekday,Other record
3169,2024-11-22,11:15:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Credit Card,Takeaway,105,Nina,11,Friday,11,November,4,False,True,2024-11-22 11:00:00,Lunch,Weekday,High-value record
3170,2024-02-28,12:15:00,Chocolate Lava Cake,Dessert,5.0,9,45.0,Mobile Payment,Dine-In,103,Emily,12,Wednesday,2,February,2,False,False,2024-02-28 12:00:00,Lunch,Weekday,Other record
3171,2024-06-21,20:00:00,Ribeye Steak,Entree,11.0,35,385.0,Mobile Payment,Delivery,105,Nina,20,Friday,6,June,4,False,True,2024-06-21 20:00:00,Dinner,Weekday,High-value record
3172,2024-11-18,13:00:00,Old Fashioned,Beverage,5.0,12,60.0,Mobile Payment,Dine-In,103,Emily,13,Monday,11,November,0,False,False,2024-11-18 13:00:00,Lunch,Weekday,Other record
3173,2024-06-10,13:45:00,Grilled Asparagus,Side,4.0,8,32.0,Cash,Dine-In,103,Emily,13,Monday,6,June,0,False,False,2024-06-10 13:00:00,Lunch,Weekday,Other record
3174,2024-02-15,21:30:00,Truffle Fries,Side,12.0,8,96.0,Mobile Payment,Dine-In,104,Carlos,21,Thursday,2,February,3,False,True,2024-02-15 21:00:00,Dinner,Weekday,High-value record
3175,2024-01-07,21:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Mobile Payment,Takeaway,101,Sarah,21,Sunday,1,January,6,True,False,2024-01-07 21:00:00,Dinner,Weekend,Other record
3176,2024-03-03,12:15:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Dine-In,105,Nina,12,Sunday,3,March,6,True,False,2024-03-03 12:00:00,Lunch,Weekend,Other record
3177,2024-03-05,20:45:00,Shrimp Cocktail,Appetizer,3.0,14,42.0,Mobile Payment,Takeaway,103,Emily,20,Tuesday,3,March,1,False,False,2024-03-05 20:00:00,Dinner,Weekday,Other record
3178,2024-03-03,14:45:00,Ribeye Steak,Entree,5.0,35,175.0,Cash,Delivery,105,Nina,14,Sunday,3,March,6,True,True,2024-03-03 14:00:00,Lunch,Weekend,High-value record
3179,2024-06-16,19:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Takeaway,103,Emily,19,Sunday,6,June,6,True,False,2024-06-16 19:00:00,Dinner,Weekend,Other record
3180,2024-02-01,13:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Takeaway,101,Sarah,13,Thursday,2,February,3,False,False,2024-02-01 13:00:00,Lunch,Weekday,Other record
3181,2024-06-24,22:45:00,Caesar Salad,Appetizer,8.0,10,80.0,Credit Card,Dine-In,104,Carlos,22,Monday,6,June,0,False,True,2024-06-24 22:00:00,Dinner,Weekday,High-value record
3182,2024-02-10,14:30:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Credit Card,Delivery,102,Jake,14,Saturday,2,February,5,True,True,2024-02-10 14:00:00,Lunch,Weekend,High-value record
3183,2024-04-17,16:15:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Mobile Payment,Dine-In,103,Emily,16,Wednesday,4,April,2,False,False,2024-04-17 16:00:00,Lunch,Weekday,Other record
3184,2024-10-05,16:45:00,Filet Mignon,Entree,5.0,42,210.0,Mobile Payment,Takeaway,104,Carlos,16,Saturday,10,October,5,True,True,2024-10-05 16:00:00,Lunch,Weekend,High-value record
3185,2024-12-06,14:00:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Credit Card,Takeaway,102,Jake,14,Friday,12,December,4,False,True,2024-12-06 14:00:00,Lunch,Weekday,High-value record
3186,2024-10-26,18:15:00,Mashed Potatoes,Side,6.0,7,42.0,Cash,Dine-In,104,Carlos,18,Saturday,10,October,5,True,False,2024-10-26 18:00:00,Dinner,Weekend,Other record
3187,2024-05-28,14:45:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Cash,Delivery,102,Jake,14,Tuesday,5,May,1,False,True,2024-05-28 14:00:00,Lunch,Weekday,High-value record
3188,2024-09-17,14:45:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,102,Jake,14,Tuesday,9,September,1,False,False,2024-09-17 14:00:00,Lunch,Weekday,Other record
3189,2024-10-05,20:45:00,Bourbon BBQ Burger,Entree,8.0,22,176.0,Credit Card,Dine-In,103,Emily,20,Saturday,10,October,5,True,True,2024-10-05 20:00:00,Dinner,Weekend,High-value record
3190,2024-05-07,15:15:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Credit Card,Takeaway,103,Emily,15,Tuesday,5,May,1,False,False,2024-05-07 15:00:00,Lunch,Weekday,Other record
3191,2024-02-05,22:45:00,Filet Mignon,Entree,2.0,42,84.0,Cash,Delivery,104,Carlos,22,Monday,2,February,0,False,True,2024-02-05 22:00:00,Dinner,Weekday,High-value record
3192,2024-06-14,21:15:00,Mashed Potatoes,Side,11.0,7,77.0,Mobile Payment,Takeaway,104,Carlos,21,Friday,6,June,4,False,True,2024-06-14 21:00:00,Dinner,Weekday,High-value record
3193,2024-05-15,11:30:00,Filet Mignon,Entree,1.0,42,42.0,Cash,Delivery,105,Nina,11,Wednesday,5,May,2,False,False,2024-05-15 11:00:00,Lunch,Weekday,Other record
3194,2024-10-06,11:15:00,Old Fashioned,Beverage,2.0,12,24.0,Cash,Takeaway,102,Jake,11,Sunday,10,October,6,True,False,2024-10-06 11:00:00,Lunch,Weekend,Other record
3195,2024-09-06,17:15:00,Grilled Asparagus,Side,4.0,8,32.0,Mobile Payment,Dine-In,103,Emily,17,Friday,9,September,4,False,False,2024-09-06 17:00:00,Dinner,Weekday,Other record
3196,2024-11-20,15:30:00,Old Fashioned,Beverage,1.0,12,12.0,Mobile Payment,Delivery,102,Jake,15,Wednesday,11,November,2,False,False,2024-11-20 15:00:00,Lunch,Weekday,Other record
3197,2024-10-30,16:15:00,Ribeye Steak,Entree,6.0,35,210.0,Credit Card,Delivery,101,Sarah,16,Wednesday,10,October,2,False,True,2024-10-30 16:00:00,Lunch,Weekday,High-value record
3198,2024-08-02,18:45:00,Shrimp Cocktail,Appetizer,11.0,14,154.0,Mobile Payment,Delivery,101,Sarah,18,Friday,8,August,4,False,True,2024-08-02 18:00:00,Dinner,Weekday,High-value record
3199,2024-10-18,13:15:00,Cabernet Sauvignon,Beverage,7.0,16,112.0,Credit Card,Delivery,105,Nina,13,Friday,10,October,4,False,True,2024-10-18 13:00:00,Lunch,Weekday,High-value record
3200,2024-08-20,15:30:00,Mashed Potatoes,Side,1.0,7,7.0,Mobile Payment,Dine-In,103,Emily,15,Tuesday,8,August,1,False,False,2024-08-20 15:00:00,Lunch,Weekday,Other record
3201,2024-10-02,22:45:00,New York Strip,Entree,8.0,38,304.0,Cash,Takeaway,103,Emily,22,Wednesday,10,October,2,False,True,2024-10-02 22:00:00,Dinner,Weekday,High-value record
3202,2024-04-10,11:45:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Cash,Dine-In,104,Carlos,11,Wednesday,4,April,2,False,True,2024-04-10 11:00:00,Lunch,Weekday,High-value record
3203,2024-05-18,22:00:00,Caesar Salad,Appetizer,7.0,10,70.0,Cash,Delivery,105,Nina,22,Saturday,5,May,5,True,True,2024-05-18 22:00:00,Dinner,Weekend,High-value record
3204,2024-09-24,12:45:00,Caesar Salad,Appetizer,6.0,10,60.0,Credit Card,Takeaway,103,Emily,12,Tuesday,9,September,1,False,False,2024-09-24 12:00:00,Lunch,Weekday,Other record
3205,2024-09-19,14:15:00,Caesar Salad,Appetizer,5.0,10,50.0,Credit Card,Takeaway,104,Carlos,14,Thursday,9,September,3,False,False,2024-09-19 14:00:00,Lunch,Weekday,Other record
3206,2024-01-08,15:00:00,Caesar Salad,Appetizer,1.0,10,10.0,Mobile Payment,Dine-In,105,Nina,15,Monday,1,January,0,False,False,2024-01-08 15:00:00,Lunch,Weekday,Other record
3207,2024-02-27,16:15:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Cash,Dine-In,105,Nina,16,Tuesday,2,February,1,False,True,2024-02-27 16:00:00,Lunch,Weekday,High-value record
3208,2024-03-06,17:15:00,Mashed Potatoes,Side,6.0,7,42.0,Cash,Dine-In,103,Emily,17,Wednesday,3,March,2,False,False,2024-03-06 17:00:00,Dinner,Weekday,Other record
3209,2024-02-04,21:15:00,Caesar Salad,Appetizer,2.0,10,20.0,Mobile Payment,Dine-In,103,Emily,21,Sunday,2,February,6,True,False,2024-02-04 21:00:00,Dinner,Weekend,Other record
3210,2024-08-18,18:15:00,Ribeye Steak,Entree,5.0,35,175.0,Credit Card,Dine-In,101,Sarah,18,Sunday,8,August,6,True,True,2024-08-18 18:00:00,Dinner,Weekend,High-value record
3211,2024-01-29,22:45:00,Truffle Fries,Side,9.0,8,72.0,Mobile Payment,Takeaway,101,Sarah,22,Monday,1,January,0,False,True,2024-01-29 22:00:00,Dinner,Weekday,High-value record
3212,2024-10-16,14:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Delivery,101,Sarah,14,Wednesday,10,October,2,False,False,2024-10-16 14:00:00,Lunch,Weekday,Other record
3213,2024-01-31,20:45:00,Truffle Fries,Side,11.0,8,88.0,Credit Card,Dine-In,102,Jake,20,Wednesday,1,January,2,False,True,2024-01-31 20:00:00,Dinner,Weekday,High-value record
3214,2024-03-14,15:45:00,Ribeye Steak,Entree,5.0,35,175.0,Mobile Payment,Delivery,105,Nina,15,Thursday,3,March,3,False,True,2024-03-14 15:00:00,Lunch,Weekday,High-value record
3215,2024-08-31,13:45:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Credit Card,Dine-In,102,Jake,13,Saturday,8,August,5,True,True,2024-08-31 13:00:00,Lunch,Weekend,High-value record
3216,2024-03-31,16:00:00,Old Fashioned,Beverage,3.0,12,36.0,Cash,Dine-In,103,Emily,16,Sunday,3,March,6,True,False,2024-03-31 16:00:00,Lunch,Weekend,Other record
3217,2024-01-08,15:15:00,New York Strip,Entree,4.0,38,152.0,Cash,Dine-In,105,Nina,15,Monday,1,January,0,False,True,2024-01-08 15:00:00,Lunch,Weekday,High-value record
3218,2024-11-14,11:00:00,Caesar Salad,Appetizer,3.0,10,30.0,Credit Card,Delivery,104,Carlos,11,Thursday,11,November,3,False,False,2024-11-14 11:00:00,Lunch,Weekday,Other record
3219,2024-02-20,22:45:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Dine-In,102,Jake,22,Tuesday,2,February,1,False,False,2024-02-20 22:00:00,Dinner,Weekday,Other record
3220,2024-10-06,17:45:00,Truffle Fries,Side,4.0,8,32.0,Cash,Dine-In,101,Sarah,17,Sunday,10,October,6,True,False,2024-10-06 17:00:00,Dinner,Weekend,Other record
3221,2024-01-17,20:30:00,Caesar Salad,Appetizer,9.0,10,90.0,Credit Card,Delivery,102,Jake,20,Wednesday,1,January,2,False,True,2024-01-17 20:00:00,Dinner,Weekday,High-value record
3222,2024-02-05,20:30:00,Caesar Salad,Appetizer,7.0,10,70.0,Mobile Payment,Delivery,101,Sarah,20,Monday,2,February,0,False,True,2024-02-05 20:00:00,Dinner,Weekday,High-value record
3223,2024-01-06,16:45:00,Old Fashioned,Beverage,10.0,12,120.0,Credit Card,Dine-In,101,Sarah,16,Saturday,1,January,5,True,True,2024-01-06 16:00:00,Lunch,Weekend,High-value record
3224,2024-02-19,18:15:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Dine-In,101,Sarah,18,Monday,2,February,0,False,True,2024-02-19 18:00:00,Dinner,Weekday,High-value record
3225,2024-08-24,14:45:00,Filet Mignon,Entree,4.0,42,168.0,Cash,Delivery,104,Carlos,14,Saturday,8,August,5,True,True,2024-08-24 14:00:00,Lunch,Weekend,High-value record
3226,2024-03-28,13:00:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Takeaway,105,Nina,13,Thursday,3,March,3,False,True,2024-03-28 13:00:00,Lunch,Weekday,High-value record
3227,2024-01-22,22:45:00,Filet Mignon,Entree,7.0,42,294.0,Credit Card,Dine-In,102,Jake,22,Monday,1,January,0,False,True,2024-01-22 22:00:00,Dinner,Weekday,High-value record
3228,2024-03-02,11:30:00,Mashed Potatoes,Side,5.0,7,35.0,Mobile Payment,Takeaway,101,Sarah,11,Saturday,3,March,5,True,False,2024-03-02 11:00:00,Lunch,Weekend,Other record
3229,2024-09-10,12:15:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Credit Card,Dine-In,104,Carlos,12,Tuesday,9,September,1,False,False,2024-09-10 12:00:00,Lunch,Weekday,Other record
3230,2024-05-11,15:15:00,Grilled Asparagus,Side,2.0,8,16.0,Cash,Dine-In,103,Emily,15,Saturday,5,May,5,True,False,2024-05-11 15:00:00,Lunch,Weekend,Other record
3231,2024-05-30,13:15:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Delivery,104,Carlos,13,Thursday,5,May,3,False,False,2024-05-30 13:00:00,Lunch,Weekday,Other record
3232,2024-01-08,13:30:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Takeaway,101,Sarah,13,Monday,1,January,0,False,True,2024-01-08 13:00:00,Lunch,Weekday,High-value record
3233,2024-03-13,22:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Credit Card,Delivery,104,Carlos,22,Wednesday,3,March,2,False,False,2024-03-13 22:00:00,Dinner,Weekday,Other record
3234,2024-08-30,13:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Cash,Delivery,102,Jake,13,Friday,8,August,4,False,False,2024-08-30 13:00:00,Lunch,Weekday,Other record
3235,2024-08-03,21:30:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Dine-In,104,Carlos,21,Saturday,8,August,5,True,False,2024-08-03 21:00:00,Dinner,Weekend,Other record
3236,2024-07-28,12:45:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Mobile Payment,Delivery,101,Sarah,12,Sunday,7,July,6,True,False,2024-07-28 12:00:00,Lunch,Weekend,Other record
3237,2024-12-12,13:30:00,Mashed Potatoes,Side,3.0,7,21.0,Mobile Payment,Delivery,103,Emily,13,Thursday,12,December,3,False,False,2024-12-12 13:00:00,Lunch,Weekday,Other record
3238,2024-02-27,17:00:00,New York Strip,Entree,2.0,38,76.0,Cash,Delivery,101,Sarah,17,Tuesday,2,February,1,False,True,2024-02-27 17:00:00,Dinner,Weekday,High-value record
3239,2024-06-12,19:00:00,New York Strip,Entree,8.0,38,304.0,Mobile Payment,Takeaway,103,Emily,19,Wednesday,6,June,2,False,True,2024-06-12 19:00:00,Dinner,Weekday,High-value record
3240,2024-11-06,19:45:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Mobile Payment,Takeaway,105,Nina,19,Wednesday,11,November,2,False,True,2024-11-06 19:00:00,Dinner,Weekday,High-value record
3241,2024-12-11,17:15:00,Caesar Salad,Appetizer,8.0,10,80.0,Credit Card,Dine-In,101,Sarah,17,Wednesday,12,December,2,False,True,2024-12-11 17:00:00,Dinner,Weekday,High-value record
3242,2024-09-13,19:30:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Credit Card,Dine-In,105,Nina,19,Friday,9,September,4,False,True,2024-09-13 19:00:00,Dinner,Weekday,High-value record
3243,2024-04-28,18:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Dine-In,104,Carlos,18,Sunday,4,April,6,True,False,2024-04-28 18:00:00,Dinner,Weekend,Other record
3244,2024-05-29,20:15:00,Filet Mignon,Entree,8.0,42,336.0,Credit Card,Dine-In,101,Sarah,20,Wednesday,5,May,2,False,True,2024-05-29 20:00:00,Dinner,Weekday,High-value record
3245,2024-07-25,20:15:00,Grilled Asparagus,Side,10.0,8,80.0,Mobile Payment,Delivery,102,Jake,20,Thursday,7,July,3,False,True,2024-07-25 20:00:00,Dinner,Weekday,High-value record
3246,2024-04-11,16:15:00,Shrimp Cocktail,Appetizer,5.0,14,70.0,Credit Card,Delivery,104,Carlos,16,Thursday,4,April,3,False,True,2024-04-11 16:00:00,Lunch,Weekday,High-value record
3247,2024-05-18,18:00:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Cash,Dine-In,105,Nina,18,Saturday,5,May,5,True,False,2024-05-18 18:00:00,Dinner,Weekend,Other record
3248,2024-09-27,17:30:00,Shrimp Cocktail,Appetizer,8.0,14,112.0,Cash,Dine-In,101,Sarah,17,Friday,9,September,4,False,True,2024-09-27 17:00:00,Dinner,Weekday,High-value record
3249,2024-03-27,12:15:00,Caesar Salad,Appetizer,4.0,10,40.0,Mobile Payment,Delivery,102,Jake,12,Wednesday,3,March,2,False,False,2024-03-27 12:00:00,Lunch,Weekday,Other record
3250,2024-01-08,16:30:00,Ribeye Steak,Entree,2.0,35,70.0,Cash,Dine-In,101,Sarah,16,Monday,1,January,0,False,True,2024-01-08 16:00:00,Lunch,Weekday,High-value record
