date,time,menu_item,category,quantity,price_per_item,revenue,payment_method,order_type,server_id,server_name,hour,weekday,month_number,month_name,day_of_week,is_weekend,high_revenue
2024-07-03,17:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Cash,Takeaway,103,Emily,17,Wednesday,7,July,2,False,False
2024-11-26,18:45:00,Cabernet Sauvignon,Beverage,5.0,16,80.0,Cash,Takeaway,105,Nina,18,Tuesday,11,November,1,False,True
2024-11-16,13:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Dine-In,102,Jake,13,Saturday,11,November,5,True,True
2024-12-20,17:00:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,101,Sarah,17,Friday,12,December,4,False,False
2024-09-23,12:00:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Dine-In,102,Jake,12,Monday,9,September,0,False,False
2024-12-16,22:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Delivery,103,Emily,22,Monday,12,December,0,False,False
2024-10-07,17:45:00,Caesar Salad,Appetizer,9.0,10,90.0,Credit Card,Delivery,104,Carlos,17,Monday,10,October,0,False,True
2024-12-18,12:15:00,Bourbon BBQ Burger,Entree,4.0,22,88.0,Cash,Delivery,102,Jake,12,Wednesday,12,December,2,False,True
2024-01-01,19:00:00,Old Fashioned,Beverage,6.0,12,72.0,Cash,Delivery,103,Emily,19,Monday,1,January,0,False,True
2024-05-03,17:30:00,Caesar Salad,Appetizer,10.0,10,100.0,Mobile Payment,Dine-In,102,Jake,17,Friday,5,May,4,False,True
2024-01-13,11:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Dine-In,101,Sarah,11,Saturday,1,January,5,True,False
2024-02-04,15:45:00,Filet Mignon,Entree,4.0,42,168.0,Credit Card,Delivery,104,Carlos,15,Sunday,2,February,6,True,True
2024-01-06,22:30:00,Mashed Potatoes,Side,8.0,7,56.0,Credit Card,Dine-In,103,Emily,22,Saturday,1,January,5,True,False
2024-08-07,20:45:00,Bourbon BBQ Burger,Entree,10.0,22,220.0,Mobile Payment,Dine-In,104,Carlos,20,Wednesday,8,August,2,False,True
2024-01-17,18:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Delivery,104,Carlos,18,Wednesday,1,January,2,False,False
2024-07-15,19:00:00,Grilled Asparagus,Side,10.0,8,80.0,Mobile Payment,Takeaway,104,Carlos,19,Monday,7,July,0,False,True
2024-01-14,17:00:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Takeaway,105,Nina,17,Sunday,1,January,6,True,False
2024-02-17,12:15:00,Truffle Fries,Side,1.0,8,8.0,Credit Card,Takeaway,103,Emily,12,Saturday,2,February,5,True,False
2024-05-03,20:45:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Delivery,104,Carlos,20,Friday,5,May,4,False,True
2024-04-20,20:45:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Dine-In,105,Nina,20,Saturday,4,April,5,True,True
2024-12-11,11:45:00,Filet Mignon,Entree,6.0,42,252.0,Cash,Takeaway,103,Emily,11,Wednesday,12,December,2,False,True
2024-12-22,20:45:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Credit Card,Delivery,101,Sarah,20,Sunday,12,December,6,True,False
2024-12-23,19:45:00,New York Strip,Entree,7.0,38,266.0,Credit Card,Dine-In,101,Sarah,19,Monday,12,December,0,False,True
2024-05-28,20:30:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Dine-In,101,Sarah,20,Tuesday,5,May,1,False,False
2024-04-11,18:45:00,Caesar Salad,Appetizer,2.0,10,20.0,Credit Card,Delivery,102,Jake,18,Thursday,4,April,3,False,False
2024-07-11,11:30:00,New York Strip,Entree,2.0,38,76.0,Credit Card,Delivery,105,Nina,11,Thursday,7,July,3,False,True
2024-09-09,14:45:00,Truffle Fries,Side,1.0,8,8.0,Cash,Dine-In,102,Jake,14,Monday,9,September,0,False,False
2024-03-08,22:00:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Delivery,104,Carlos,22,Friday,3,March,4,False,True
2024-01-11,22:30:00,Bourbon BBQ Burger,Entree,9.0,22,198.0,Cash,Takeaway,104,Carlos,22,Thursday,1,January,3,False,True
2024-01-18,15:45:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Cash,Dine-In,101,Sarah,15,Thursday,1,January,3,False,True
2024-05-14,21:30:00,Old Fashioned,Beverage,8.0,12,96.0,Mobile Payment,Dine-In,102,Jake,21,Tuesday,5,May,1,False,True
2024-03-02,11:15:00,Filet Mignon,Entree,9.0,42,378.0,Cash,Delivery,102,Jake,11,Saturday,3,March,5,True,True
2024-08-16,21:30:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Credit Card,Dine-In,102,Jake,21,Friday,8,August,4,False,True
2024-10-25,17:00:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Dine-In,102,Jake,17,Friday,10,October,4,False,False
2024-06-02,13:45:00,Ribeye Steak,Entree,3.0,35,105.0,Cash,Delivery,101,Sarah,13,Sunday,6,June,6,True,True
2024-02-27,19:30:00,Chocolate Lava Cake,Dessert,12.0,9,108.0,Cash,Takeaway,102,Jake,19,Tuesday,2,February,1,False,True
2024-06-12,14:45:00,Caesar Salad,Appetizer,2.0,10,20.0,Mobile Payment,Takeaway,104,Carlos,14,Wednesday,6,June,2,False,False
2024-09-02,14:00:00,New York Strip,Entree,5.0,38,190.0,Mobile Payment,Delivery,105,Nina,14,Monday,9,September,0,False,True
2024-02-06,13:15:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Cash,Takeaway,105,Nina,13,Tuesday,2,February,1,False,False
2024-02-07,20:15:00,Caesar Salad,Appetizer,7.0,10,70.0,Mobile Payment,Takeaway,102,Jake,20,Wednesday,2,February,2,False,True
2024-05-14,17:00:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Takeaway,101,Sarah,17,Tuesday,5,May,1,False,False
2024-04-08,21:30:00,Grilled Asparagus,Side,7.0,8,56.0,Mobile Payment,Dine-In,102,Jake,21,Monday,4,April,0,False,False
2024-09-02,20:45:00,Bourbon BBQ Burger,Entree,3.0,22,66.0,Cash,Delivery,105,Nina,20,Monday,9,September,0,False,True
2024-05-27,18:00:00,Grilled Asparagus,Side,9.0,8,72.0,Cash,Takeaway,101,Sarah,18,Monday,5,May,0,False,True
2024-10-14,12:15:00,Bourbon BBQ Burger,Entree,1.0,22,22.0,Credit Card,Takeaway,104,Carlos,12,Monday,10,October,0,False,False
2024-05-23,18:30:00,Shrimp Cocktail,Appetizer,10.0,14,140.0,Mobile Payment,Takeaway,103,Emily,18,Thursday,5,May,3,False,True
2024-08-28,19:45:00,Grilled Asparagus,Side,11.0,8,88.0,Mobile Payment,Delivery,105,Nina,19,Wednesday,8,August,2,False,True
2024-11-02,21:15:00,Old Fashioned,Beverage,5.0,12,60.0,Cash,Delivery,104,Carlos,21,Saturday,11,November,5,True,False
2024-06-24,19:00:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Credit Card,Takeaway,105,Nina,19,Monday,6,June,0,False,True
2024-09-19,14:30:00,Mashed Potatoes,Side,2.0,7,14.0,Mobile Payment,Dine-In,103,Emily,14,Thursday,9,September,3,False,False
2024-06-05,14:30:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Credit Card,Takeaway,105,Nina,14,Wednesday,6,June,2,False,True
2024-08-05,21:15:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Mobile Payment,Takeaway,102,Jake,21,Monday,8,August,0,False,False
2024-12-17,21:30:00,Truffle Fries,Side,10.0,8,80.0,Mobile Payment,Takeaway,102,Jake,21,Tuesday,12,December,1,False,True
2024-08-24,20:15:00,Filet Mignon,Entree,7.0,42,294.0,Mobile Payment,Dine-In,102,Jake,20,Saturday,8,August,5,True,True
2024-11-02,21:30:00,New York Strip,Entree,9.0,38,342.0,Credit Card,Dine-In,104,Carlos,21,Saturday,11,November,5,True,True
2024-09-04,22:30:00,Chocolate Lava Cake,Dessert,9.0,9,81.0,Mobile Payment,Takeaway,102,Jake,22,Wednesday,9,September,2,False,True
2024-05-10,20:00:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Credit Card,Delivery,104,Carlos,20,Friday,5,May,4,False,False
2024-01-02,12:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Credit Card,Delivery,105,Nina,12,Tuesday,1,January,1,False,False
2024-05-21,19:45:00,Caesar Salad,Appetizer,7.0,10,70.0,Cash,Takeaway,104,Carlos,19,Tuesday,5,May,1,False,True
2024-10-31,12:45:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Dine-In,102,Jake,12,Thursday,10,October,3,False,False
2024-04-02,12:30:00,Ribeye Steak,Entree,1.0,35,35.0,Cash,Takeaway,101,Sarah,12,Tuesday,4,April,1,False,False
2024-10-07,19:30:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Delivery,104,Carlos,19,Monday,10,October,0,False,True
2024-04-14,11:00:00,Ribeye Steak,Entree,1.0,35,35.0,Credit Card,Delivery,103,Emily,11,Sunday,4,April,6,True,False
2024-05-25,17:15:00,Caesar Salad,Appetizer,4.0,10,40.0,Mobile Payment,Delivery,105,Nina,17,Saturday,5,May,5,True,False
2024-05-16,19:30:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Delivery,105,Nina,19,Thursday,5,May,3,False,False
2024-06-11,14:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,101,Sarah,14,Tuesday,6,June,1,False,False
2024-03-23,12:30:00,Old Fashioned,Beverage,2.0,12,24.0,Cash,Dine-In,104,Carlos,12,Saturday,3,March,5,True,False
2024-04-23,14:45:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Cash,Dine-In,103,Emily,14,Tuesday,4,April,1,False,False
2024-02-24,11:15:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Credit Card,Delivery,105,Nina,11,Saturday,2,February,5,True,True
2024-07-16,18:15:00,Caesar Salad,Appetizer,2.0,10,20.0,Cash,Takeaway,104,Carlos,18,Tuesday,7,July,1,False,False
2024-08-14,13:45:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Delivery,103,Emily,13,Wednesday,8,August,2,False,False
2024-04-15,21:45:00,Grilled Asparagus,Side,11.0,8,88.0,Credit Card,Takeaway,101,Sarah,21,Monday,4,April,0,False,True
2024-09-12,19:45:00,Old Fashioned,Beverage,10.0,12,120.0,Cash,Takeaway,102,Jake,19,Thursday,9,September,3,False,True
2024-12-26,12:45:00,New York Strip,Entree,4.0,38,152.0,Cash,Dine-In,103,Emily,12,Thursday,12,December,3,False,True
2024-06-29,17:30:00,Caesar Salad,Appetizer,7.0,10,70.0,Cash,Takeaway,105,Nina,17,Saturday,6,June,5,True,True
2024-08-28,11:15:00,Bourbon BBQ Burger,Entree,1.0,22,22.0,Credit Card,Delivery,101,Sarah,11,Wednesday,8,August,2,False,False
2024-07-18,20:30:00,Mashed Potatoes,Side,7.0,7,49.0,Cash,Takeaway,104,Carlos,20,Thursday,7,July,3,False,False
2024-08-16,17:00:00,Grilled Asparagus,Side,6.0,8,48.0,Credit Card,Dine-In,103,Emily,17,Friday,8,August,4,False,False
2024-07-06,15:45:00,New York Strip,Entree,3.0,38,114.0,Cash,Delivery,105,Nina,15,Saturday,7,July,5,True,True
2024-11-02,19:15:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Dine-In,102,Jake,19,Saturday,11,November,5,True,True
2024-02-16,22:15:00,Filet Mignon,Entree,9.0,42,378.0,Mobile Payment,Delivery,101,Sarah,22,Friday,2,February,4,False,True
2024-05-08,12:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,104,Carlos,12,Wednesday,5,May,2,False,False
2024-05-22,13:15:00,Grilled Asparagus,Side,4.0,8,32.0,Cash,Delivery,101,Sarah,13,Wednesday,5,May,2,False,False
2024-04-28,12:00:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Credit Card,Delivery,104,Carlos,12,Sunday,4,April,6,True,False
2024-08-04,13:15:00,Ribeye Steak,Entree,2.0,35,70.0,Mobile Payment,Delivery,101,Sarah,13,Sunday,8,August,6,True,True
2024-02-04,12:30:00,New York Strip,Entree,5.0,38,190.0,Cash,Takeaway,105,Nina,12,Sunday,2,February,6,True,True
2024-07-07,22:15:00,New York Strip,Entree,11.0,38,418.0,Cash,Dine-In,101,Sarah,22,Sunday,7,July,6,True,True
2024-06-15,13:30:00,Cabernet Sauvignon,Beverage,2.0,16,32.0,Mobile Payment,Delivery,101,Sarah,13,Saturday,6,June,5,True,False
2024-07-20,13:15:00,Ribeye Steak,Entree,8.0,35,280.0,Cash,Dine-In,102,Jake,13,Saturday,7,July,5,True,True
2024-11-07,16:30:00,Old Fashioned,Beverage,2.0,12,24.0,Credit Card,Dine-In,101,Sarah,16,Thursday,11,November,3,False,False
2024-12-31,14:15:00,Bourbon BBQ Burger,Entree,7.8,22,171.6,Cash,Dine-In,104,Carlos,14,Tuesday,12,December,1,False,True
2024-03-10,11:30:00,Old Fashioned,Beverage,4.0,12,48.0,Credit Card,Delivery,104,Carlos,11,Sunday,3,March,6,True,False
2024-10-08,19:45:00,Cabernet Sauvignon,Beverage,9.0,16,144.0,Mobile Payment,Delivery,103,Emily,19,Tuesday,10,October,1,False,True
2024-11-06,20:45:00,Shrimp Cocktail,Appetizer,9.0,14,126.0,Credit Card,Dine-In,105,Nina,20,Wednesday,11,November,2,False,True
2024-09-12,13:00:00,Caesar Salad,Appetizer,1.0,10,10.0,Mobile Payment,Takeaway,103,Emily,13,Thursday,9,September,3,False,False
2024-02-29,20:45:00,Grilled Asparagus,Side,7.0,8,56.0,Credit Card,Takeaway,101,Sarah,20,Thursday,2,February,3,False,False
2024-06-10,18:15:00,Ribeye Steak,Entree,4.0,35,140.0,Credit Card,Delivery,102,Jake,18,Monday,6,June,0,False,True
2024-08-18,20:15:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Credit Card,Dine-In,102,Jake,20,Sunday,8,August,6,True,True
2024-01-09,14:45:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Credit Card,Takeaway,104,Carlos,14,Tuesday,1,January,1,False,False
2024-07-09,14:45:00,New York Strip,Entree,3.0,38,114.0,Cash,Dine-In,102,Jake,14,Tuesday,7,July,1,False,True
2024-11-23,12:30:00,Mashed Potatoes,Side,2.0,7,14.0,Credit Card,Takeaway,104,Carlos,12,Saturday,11,November,5,True,False
2024-11-30,17:00:00,Chocolate Lava Cake,Dessert,6.0,9,54.0,Credit Card,Delivery,105,Nina,17,Saturday,11,November,5,True,False
2024-09-01,11:45:00,Filet Mignon,Entree,3.0,42,126.0,Credit Card,Dine-In,103,Emily,11,Sunday,9,September,6,True,True
2024-09-16,13:00:00,Filet Mignon,Entree,2.0,42,84.0,Mobile Payment,Delivery,105,Nina,13,Monday,9,September,0,False,True
2024-05-18,11:00:00,Cabernet Sauvignon,Beverage,4.0,16,64.0,Mobile Payment,Delivery,103,Emily,11,Saturday,5,May,5,True,True
2024-01-13,18:45:00,Mashed Potatoes,Side,10.0,7,70.0,Credit Card,Takeaway,105,Nina,18,Saturday,1,January,5,True,True
2024-06-16,15:30:00,Ribeye Steak,Entree,4.0,35,140.0,Mobile Payment,Dine-In,104,Carlos,15,Sunday,6,June,6,True,True
2024-09-06,17:00:00,Bourbon BBQ Burger,Entree,11.0,22,242.0,Mobile Payment,Delivery,105,Nina,17,Friday,9,September,4,False,True
2024-09-16,12:15:00,Grilled Asparagus,Side,3.0,8,24.0,Mobile Payment,Delivery,104,Carlos,12,Monday,9,September,0,False,False
2024-11-21,15:15:00,New York Strip,Entree,2.0,38,76.0,Cash,Delivery,104,Carlos,15,Thursday,11,November,3,False,True
2024-05-21,17:15:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,102,Jake,17,Tuesday,5,May,1,False,True
2024-04-09,17:15:00,Grilled Asparagus,Side,4.0,8,32.0,Credit Card,Delivery,105,Nina,17,Tuesday,4,April,1,False,False
2024-05-10,14:00:00,Filet Mignon,Entree,4.0,42,168.0,Cash,Takeaway,104,Carlos,14,Friday,5,May,4,False,True
2024-02-03,14:45:00,New York Strip,Entree,7.0,38,266.0,Cash,Dine-In,104,Carlos,14,Saturday,2,February,5,True,True
2024-06-24,20:30:00,Old Fashioned,Beverage,7.0,12,84.0,Mobile Payment,Delivery,105,Nina,20,Monday,6,June,0,False,True
2024-06-18,21:30:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Mobile Payment,Delivery,105,Nina,21,Tuesday,6,June,1,False,False
2024-09-23,21:30:00,Chocolate Lava Cake,Dessert,4.0,9,36.0,Cash,Dine-In,104,Carlos,21,Monday,9,September,0,False,False
2024-09-04,15:30:00,Cabernet Sauvignon,Beverage,3.0,16,48.0,Credit Card,Delivery,104,Carlos,15,Wednesday,9,September,2,False,False
2024-01-27,20:30:00,Shrimp Cocktail,Appetizer,2.0,14,28.0,Cash,Delivery,102,Jake,20,Saturday,1,January,5,True,False
2024-04-22,14:45:00,New York Strip,Entree,1.0,38,38.0,Mobile Payment,Delivery,105,Nina,14,Monday,4,April,0,False,False
2024-07-04,17:45:00,Grilled Asparagus,Side,10.0,8,80.0,Credit Card,Takeaway,101,Sarah,17,Thursday,7,July,3,False,True
2024-05-04,13:45:00,Bourbon BBQ Burger,Entree,2.0,22,44.0,Credit Card,Dine-In,104,Carlos,13,Saturday,5,May,5,True,False
2024-07-26,17:15:00,Grilled Asparagus,Side,7.0,8,56.0,Cash,Takeaway,103,Emily,17,Friday,7,July,4,False,False
2024-03-01,15:15:00,Old Fashioned,Beverage,6.0,12,72.0,Credit Card,Delivery,102,Jake,15,Friday,3,March,4,False,True
2024-07-26,17:15:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Mobile Payment,Dine-In,103,Emily,17,Friday,7,July,4,False,False
2024-03-22,20:30:00,Chocolate Lava Cake,Dessert,8.0,9,72.0,Cash,Dine-In,101,Sarah,20,Friday,3,March,4,False,True
2024-02-12,22:00:00,New York Strip,Entree,11.0,38,418.0,Credit Card,Takeaway,101,Sarah,22,Monday,2,February,0,False,True
2024-12-23,21:15:00,Ribeye Steak,Entree,2.0,35,70.0,Credit Card,Dine-In,101,Sarah,21,Monday,12,December,0,False,True
2024-03-09,15:30:00,Bourbon BBQ Burger,Entree,5.0,22,110.0,Mobile Payment,Delivery,101,Sarah,15,Saturday,3,March,5,True,True
2024-01-21,13:30:00,Mashed Potatoes,Side,1.0,7,7.0,Cash,Delivery,101,Sarah,13,Sunday,1,January,6,True,False
2024-01-21,20:00:00,Caesar Salad,Appetizer,5.0,10,50.0,Credit Card,Takeaway,101,Sarah,20,Sunday,1,January,6,True,False
2024-05-16,20:30:00,Chocolate Lava Cake,Dessert,11.0,9,99.0,Cash,Delivery,103,Emily,20,Thursday,5,May,3,False,True
2024-03-11,12:45:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Cash,Delivery,105,Nina,12,Monday,3,March,0,False,False
2024-02-19,18:15:00,Truffle Fries,Side,7.0,8,56.0,Cash,Takeaway,103,Emily,18,Monday,2,February,0,False,False
2024-12-06,13:45:00,Old Fashioned,Beverage,5.0,12,60.0,Mobile Payment,Takeaway,103,Emily,13,Friday,12,December,4,False,False
2024-11-30,22:45:00,Grilled Asparagus,Side,3.0,8,24.0,Credit Card,Delivery,103,Emily,22,Saturday,11,November,5,True,False
2024-04-17,14:45:00,New York Strip,Entree,2.0,38,76.0,Cash,Dine-In,101,Sarah,14,Wednesday,4,April,2,False,True
2024-10-27,12:15:00,Filet Mignon,Entree,3.0,42,126.0,Cash,Dine-In,101,Sarah,12,Sunday,10,October,6,True,True
2024-05-24,16:30:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Mobile Payment,Takeaway,104,Carlos,16,Friday,5,May,4,False,False
2024-07-28,12:30:00,Truffle Fries,Side,2.0,8,16.0,Credit Card,Delivery,101,Sarah,12,Sunday,7,July,6,True,False
2024-07-05,13:45:00,Caesar Salad,Appetizer,4.0,10,40.0,Cash,Dine-In,101,Sarah,13,Friday,7,July,4,False,False
2024-05-09,17:15:00,Old Fashioned,Beverage,7.0,12,84.0,Mobile Payment,Takeaway,103,Emily,17,Thursday,5,May,3,False,True
2024-08-18,13:30:00,Truffle Fries,Side,4.0,8,32.0,Mobile Payment,Takeaway,105,Nina,13,Sunday,8,August,6,True,False
2024-12-24,13:00:00,New York Strip,Entree,3.0,38,114.0,Credit Card,Dine-In,104,Carlos,13,Tuesday,12,December,1,False,True
2024-06-20,13:00:00,New York Strip,Entree,2.0,38,76.0,Mobile Payment,Delivery,104,Carlos,13,Thursday,6,June,3,False,True
2024-05-22,14:15:00,Grilled Asparagus,Side,1.0,8,8.0,Cash,Delivery,103,Emily,14,Wednesday,5,May,2,False,False
2024-12-30,16:30:00,Mashed Potatoes,Side,1.0,7,7.0,Cash,Takeaway,105,Nina,16,Monday,12,December,0,False,False
2024-04-13,14:15:00,Mashed Potatoes,Side,9.0,7,63.0,Credit Card,Delivery,104,Carlos,14,Saturday,4,April,5,True,True
2024-09-27,20:15:00,Grilled Asparagus,Side,2.0,8,16.0,Credit Card,Delivery,105,Nina,20,Friday,9,September,4,False,False
2024-10-07,15:45:00,Ribeye Steak,Entree,3.0,35,105.0,Credit Card,Dine-In,104,Carlos,15,Monday,10,October,0,False,True
2024-10-28,21:00:00,Old Fashioned,Beverage,7.0,12,84.0,Credit Card,Delivery,105,Nina,21,Monday,10,October,0,False,True
2024-04-28,16:15:00,Old Fashioned,Beverage,3.0,12,36.0,Credit Card,Delivery,101,Sarah,16,Sunday,4,April,6,True,False
2024-04-27,21:30:00,Grilled Asparagus,Side,7.0,8,56.0,Cash,Delivery,102,Jake,21,Saturday,4,April,5,True,False
2024-01-21,14:45:00,Caesar Salad,Appetizer,3.0,10,30.0,Cash,Takeaway,101,Sarah,14,Sunday,1,January,6,True,False
2024-02-08,15:45:00,Ribeye Steak,Entree,6.0,35,210.0,Mobile Payment,Delivery,103,Emily,15,Thursday,2,February,3,False,True
2024-11-03,21:00:00,Old Fashioned,Beverage,9.0,12,108.0,Cash,Delivery,105,Nina,21,Sunday,11,November,6,True,True
2024-05-27,12:15:00,Grilled Asparagus,Side,5.0,8,40.0,Mobile Payment,Takeaway,102,Jake,12,Monday,5,May,0,False,False
2024-10-06,21:15:00,Ribeye Steak,Entree,7.0,35,245.0,Cash,Takeaway,102,Jake,21,Sunday,10,October,6,True,True
2024-09-02,11:00:00,New York Strip,Entree,3.0,38,114.0,Cash,Delivery,103,Emily,11,Monday,9,September,0,False,True
2024-12-09,15:45:00,New York Strip,Entree,4.0,38,152.0,Cash,Delivery,102,Jake,15,Monday,12,December,0,False,True
2024-07-04,12:30:00,Shrimp Cocktail,Appetizer,6.0,14,84.0,Mobile Payment,Delivery,101,Sarah,12,Thursday,7,July,3,False,True
2024-02-09,13:00:00,Ribeye Steak,Entree,3.0,35,105.0,Cash,Takeaway,102,Jake,13,Friday,2,February,4,False,True
2024-02-28,18:30:00,Filet Mignon,Entree,10.0,42,420.0,Mobile Payment,Takeaway,105,Nina,18,Wednesday,2,February,2,False,True
2024-03-03,18:30:00,Filet Mignon,Entree,5.0,42,210.0,Cash,Takeaway,102,Jake,18,Sunday,3,March,6,True,True
2024-07-17,14:30:00,Truffle Fries,Side,1.0,8,8.0,Mobile Payment,Dine-In,101,Sarah,14,Wednesday,7,July,2,False,False
2024-03-24,13:30:00,New York Strip,Entree,6.0,38,228.0,Mobile Payment,Delivery,102,Jake,13,Sunday,3,March,6,True,True
2024-09-02,21:30:00,Ribeye Steak,Entree,7.0,35,245.0,Credit Card,Takeaway,101,Sarah,21,Monday,9,September,0,False,True
2024-09-19,17:15:00,New York Strip,Entree,4.0,38,152.0,Mobile Payment,Delivery,104,Carlos,17,Thursday,9,September,3,False,True
2024-10-27,22:00:00,Truffle Fries,Side,3.0,8,24.0,Mobile Payment,Takeaway,105,Nina,22,Sunday,10,October,6,True,False
2024-08-22,17:30:00,Bourbon BBQ Burger,Entree,7.0,22,154.0,Cash,Dine-In,101,Sarah,17,Thursday,8,August,3,False,True
2024-08-19,14:00:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Cash,Delivery,103,Emily,14,Monday,8,August,0,False,False
2024-11-28,16:45:00,Truffle Fries,Side,1.2,8,9.6,Credit Card,Takeaway,101,Sarah,16,Thursday,11,November,3,False,False
2024-03-09,12:00:00,Chocolate Lava Cake,Dessert,3.0,9,27.0,Credit Card,Takeaway,105,Nina,12,Saturday,3,March,5,True,False
2024-10-09,22:30:00,Filet Mignon,Entree,10.0,42,420.0,Cash,Delivery,103,Emily,22,Wednesday,10,October,2,False,True
2024-05-05,15:45:00,Shrimp Cocktail,Appetizer,1.0,14,14.0,Cash,Dine-In,103,Emily,15,Sunday,5,May,6,True,False
2024-12-06,13:30:00,Grilled Asparagus,Side,3.0,8,24.0,Credit Card,Takeaway,104,Carlos,13,Friday,12,December,4,False,False
2024-02-08,19:30:00,Filet Mignon,Entree,8.0,42,336.0,Credit Card,Delivery,103,Emily,19,Thursday,2,February,3,False,True
2024-07-27,11:00:00,Shrimp Cocktail,Appetizer,4.0,14,56.0,Cash,Delivery,101,Sarah,11,Saturday,7,July,5,True,False
2024-03-11,19:00:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Takeaway,103,Emily,19,Monday,3,March,0,False,False
2024-06-11,12:15:00,Chocolate Lava Cake,Dessert,2.0,9,18.0,Mobile Payment,Dine-In,102,Jake,12,Tuesday,6,June,1,False,False
2024-01-26,15:30:00,Cabernet Sauvignon,Beverage,8.0,16,128.0,Cash,Delivery,105,Nina,15,Friday,1,January,4,False,True
2024-10-22,22:30:00,Cabernet Sauvignon,Beverage,6.0,16,96.0,Cash,Takeaway,101,Sarah,22,Tuesday,10,October,1,False,True
2024-06-08,17:00:00,Bourbon BBQ Burger,Entree,6.0,22,132.0,Credit Card,Delivery,101,Sarah,17,Saturday,6,June,5,True,True
2024-03-11,12:00:00,Chocolate Lava Cake,Dessert,1.0,9,9.0,Cash,Takeaway,101,Sarah,12,Monday,3,March,0,False,False
2024-08-28,16:45:00,Cabernet Sauvignon,Beverage,1.0,16,16.0,Credit Card,Dine-In,105,Nina,16,Wednesday,8,August,2,False,False
2024-10-14,14:00:00,Mashed Potatoes,Side,2.0,7,14.0,Cash,Delivery,105,Nina,14,Monday,10,October,0,False,False
2024-12-24,12:00:00,Old Fashioned,Beverage,2.0,12,24.0,Mobile Payment,Delivery,102,Jake,12,Tuesday,12,December,1,False,False
2024-03-27,22:15:00,Grilled Asparagus,Side,2.0,8,16.0,Mobile Payment,Delivery,103,Emily,22,Wednesday,3,March,2,False,False
2024-10-22,22:15:00,Old Fashioned,Beverage,9.0,12,108.0,Cash,Dine-In,104,Carlos,22,Tuesday,10,October,1,False,True
